FoodID,FoodTypeID,HealthScoreID,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
2693,2,2,249.4,25.9,16.2,0.0,0.0,0.0,81.0
2694,2,2,180.1,16.9,12.5,0.0,0.0,0.0,54.0
2695,2,2,212.8,27.1,11.6,0.0,0.0,0.0,90.0
2695,2,2,212.8,27.1,11.6,0.0,3.7,0.78,90.0
2696,2,2,207.0,25.9,11.4,0.0,0.0,0.0,91.0
2697,2,2,150.0,18.7,8.34,0.0,0.0,0.0,69.0
2697,2,2,158.0,17.3,9.59,0.0,3.7,0.78,80.2
2698,2,2,203.0,27.4,10.4,0.0,0.0,0.0,78.0
2699,2,2,151.0,31.7,2.71,0.0,0.0,0.0,61.0
2700,2,2,138.3,29.0,2.48,0.0,0.0,0.0,59.0
2701,2,2,112.0,23.6,1.95,0.0,0.0,0.0,51.0
2702,2,2,148.0,19.7,7.66,0.0,0.0,0.0,58.0
2703,2,2,164.2,29.0,5.33,0.05,0.0,0.0,114.0
2704,2,2,155.0,21.9,7.45,0.0,0.0,0.0,72.0
2705,2,2,144.0,20.8,6.75,0.03,0.0,0.01,126.0
2706,2,2,136.0,29.5,1.97,0.0,0.0,0.0,114.0
2707,2,2,114.2,23.3,2.33,0.0,0.0,0.0,74.0
2708,2,2,130.0,27.9,2.08,0.0,0.0,0.0,184.0
2709,2,2,110.8,22.0,2.53,0.0,0.0,0.0,124.0
2710,2,2,197.1,28.2,9.37,0.0,0.0,0.0,112.0
2711,2,2,141.0,20.0,6.84,0.0,0.0,0.0,86.0
2712,2,2,173.0,28.6,6.52,0.0,0.0,0.0,112.0
2713,2,2,117.7,20.5,3.97,0.0,0.0,0.0,87.0
2714,2,2,183.1,24.0,9.5,0.41,0.0,0.0,101.0
2715,2,2,161.0,19.5,9.16,0.0,0.0,0.0,75.0
2716,2,2,158.5,25.1,6.25,0.46,0.0,0.0,104.0
2717,2,2,116.0,20.6,3.69,0.0,0.0,0.0,75.0
2718,2,2,235.0,28.7,13.3,0.13,0.0,0.0,106.0
2719,2,2,202.0,19.5,13.8,0.05,0.0,0.03,67.0
2720,2,2,170.0,30.2,5.51,0.0,0.0,0.0,103.0
2721,2,2,112.4,22.5,2.49,0.0,0.0,0.0,69.0
2722,2,2,108.0,21.3,2.5,0.15,0.0,0.1,124.0
2723,2,2,165.2,27.7,6.04,0.0,0.0,0.0,104.0
2724,2,2,115.0,19.3,4.12,0.15,0.0,0.1,167.0
2725,2,2,158.4,26.1,6.0,0.0,0.0,0.0,201.0
2726,2,2,173.0,27.7,6.04,0.0,0.0,0.0,104.0
2727,2,2,108.3,21.3,2.5,0.15,0.0,0.1,124.0
2728,2,2,147.0,30.1,2.08,0.0,0.0,0.0,99.0
2729,2,2,108.7,23.7,1.48,0.14,0.0,0.05,113.0
2730,2,2,165.2,27.7,6.04,0.0,0.0,0.0,104.0
2731,2,2,199.0,27.3,9.95,0.07,0.0,0.0,105.0
2732,2,2,108.0,21.3,2.5,0.15,0.0,0.1,124.0
2733,2,2,165.1,26.4,6.61,0.0,0.0,0.0,117.0
2734,2,2,124.0,18.2,5.09,0.07,0.0,0.0,136.0
2735,2,2,168.7,29.6,5.57,0.05,0.0,0.0,101.0
2736,2,2,161.0,22.0,7.43,0.15,0.0,0.06,105.0
2737,2,2,114.0,23.7,1.48,0.14,0.0,0.05,113.0
2738,2,2,181.2,28.6,7.39,0.06,0.0,0.0,103.0
2739,2,2,137.7,21.6,5.64,0.14,0.0,0.07,112.0
2740,2,2,159.0,19.0,9.1,0.15,0.0,0.08,180.0
2741,2,2,176.0,26.1,8.01,0.0,0.0,0.0,224.0
2742,2,2,151.0,29.1,3.84,0.0,0.0,0.0,101.0
2743,2,2,115.0,22.6,1.93,0.14,0.0,0.07,118.0
2744,2,2,105.7,20.9,2.39,0.14,0.0,0.06,194.0
2745,2,2,140.0,26.6,3.7,0.0,0.0,0.0,223.0
2746,2,2,156.2,22.5,7.36,0.0,0.0,0.0,246.0
2747,2,2,125.0,16.5,6.04,0.0,0.0,0.0,233.0
2748,2,2,147.0,30.1,2.08,0.0,0.0,0.0,99.0
2749,2,2,115.0,23.7,1.48,0.14,0.0,0.05,113.0
2750,2,2,102.0,21.5,1.66,0.14,0.0,0.05,206.0
2751,2,2,126.7,27.0,2.08,0.0,0.0,0.0,238.0
2752,4,1,34.0,2.99,0.38,4.74,3.1,0.95,255.0
2753,4,1,34.8,2.99,0.38,4.85,3.1,1.07,19.0
2754,4,1,85.0,1.14,0.23,4.36,3.5,0.53,265.0
2755,4,1,84.0,1.14,0.23,4.36,3.5,0.53,29.0
2756,4,1,123.0,3.35,0.42,4.98,3.4,0.75,251.0
2757,4,1,29.0,3.35,0.42,4.98,3.4,0.75,15.0
2758,4,1,132.0,1.5,0.3,7.13,3.2,0.81,40.0
2759,4,2,168.0,7.87,5.51,21.7,3.1,3.94,276.0
2760,2,2,83.7,19.8,0.5,0.0,0.0,0.0,68.0
2761,2,2,329.0,11.8,11.6,44.3,11.2,4.2,507.0
2762,2,2,134.1,21.7,4.63,1.4,0.0,0.0,83.0
2763,2,2,145.2,19.6,7.42,0.0,0.0,0.0,108.0
2764,2,2,123.0,20.2,4.65,0.0,0.0,0.0,112.0
2765,2,2,144.0,19.8,7.2,0.0,0.0,0.0,95.0
2766,2,2,122.0,20.4,4.47,0.0,0.0,0.0,98.0
2767,2,2,218.0,30.3,9.8,0.0,3.7,0.78,68.0
2768,2,2,231.0,30.1,11.4,0.0,0.0,0.0,87.0
2769,2,2,144.0,19.4,6.77,0.0,0.0,0.78,82.0
2770,2,2,196.0,31.9,6.58,0.0,0.0,0.0,89.0
2771,2,2,112.0,20.2,2.87,0.0,0.0,0.78,86.0
2772,2,2,188.0,34.9,4.31,0.0,0.0,0.78,93.0
2773,2,2,109.0,20.3,2.5,0.0,0.0,0.78,83.0
2774,2,2,182.0,27.9,7.77,0.11,0.0,0.0,90.0
2775,2,2,157.0,29.1,4.51,0.0,0.0,0.0,90.0
2776,2,2,172.0,24.4,7.56,0.0,0.0,0.0,83.0
2777,2,2,215.4,25.8,11.8,1.51,0.0,0.0,146.0
2778,2,2,211.0,36.2,6.33,0.0,0.0,0.0,67.0
2779,3,2,238.0,27.3,9.18,9.91,0.3,0.57,454.0
2780,3,2,211.0,31.8,8.35,0.0,0.0,0.0,76.0
2781,2,2,160.0,27.7,4.65,0.0,0.0,0.0,68.0
2782,2,2,117.0,21.0,3.08,0.0,0.0,0.0,63.0
2783,2,2,203.0,36.7,5.09,0.0,0.0,0.78,67.0
2784,3,2,209.4,28.4,6.27,9.84,0.2,0.57,455.0
2785,3,2,183.0,33.2,4.62,0.0,0.0,0.0,77.0
2786,2,2,150.0,28.1,3.39,0.0,0.0,0.78,68.0
2787,2,2,107.0,21.3,1.76,0.0,0.0,0.78,64.0
2788,2,2,151.0,31.9,2.63,0.0,0.0,0.0,88.0
2789,2,2,107.0,22.1,2.07,0.0,0.0,0.0,86.0
2790,2,2,198.0,28.0,9.48,0.16,0.0,0.0,86.0
2791,2,2,159.0,29.8,4.44,0.07,0.0,0.0,85.0
2792,2,2,177.0,20.1,10.1,0.07,0.0,0.0,98.0
2793,2,2,226.0,33.6,9.15,0.0,0.0,0.0,84.0
2794,2,2,175.0,26.3,6.94,0.0,0.0,0.0,96.0
2795,2,2,114.0,21.8,2.9,0.0,0.0,0.0,99.0
2796,2,2,251.0,32.4,12.5,0.0,0.0,0.0,95.0
2797,2,2,162.0,18.9,9.01,0.0,0.0,0.78,89.0
2798,2,2,218.0,34.4,7.81,0.0,0.0,0.0,99.0
2799,2,2,177.0,25.8,7.44,0.0,0.0,0.78,97.0
2800,2,2,120.0,20.0,3.89,0.0,0.0,0.78,95.0
2801,2,2,191.0,31.5,6.2,0.0,3.7,0.78,93.0
2802,2,2,108.1,19.2,3.48,0.0,3.7,0.78,84.0
2803,2,2,177.0,32.2,4.33,0.0,0.0,0.78,94.0
2804,2,2,108.0,19.3,2.83,0.0,3.7,0.78,85.0
2805,2,2,107.0,19.3,3.3,0.0,0.0,0.0,107.0
2806,2,2,94.0,19.8,1.64,0.0,0.0,0.0,109.0
2807,2,2,236.0,33.6,10.2,0.0,0.0,0.78,87.0
2808,2,2,183.0,25.5,8.25,0.0,0.0,0.78,90.0
2809,2,2,132.0,19.3,5.44,0.0,0.0,0.0,83.0
2810,2,2,201.0,35.7,5.33,0.0,0.0,0.78,90.0
2811,2,2,164.0,26.1,5.81,0.0,0.0,0.78,91.0
2812,2,2,105.0,20.0,2.16,0.0,0.0,0.78,86.0
2813,2,2,198.8,25.7,10.6,0.15,0.0,0.0,111.0
2814,2,2,143.4,18.7,7.61,0.03,0.0,0.0,91.0
2815,2,2,159.0,27.3,5.53,0.0,0.0,0.0,113.0
2816,2,2,104.3,19.6,2.88,0.0,0.0,0.0,92.0
2817,2,2,225.0,31.3,10.1,0.0,0.0,0.0,98.0
2818,2,2,186.0,25.2,8.67,0.0,0.0,0.78,100.0
2819,2,2,198.0,32.7,6.48,0.0,0.0,0.0,101.0
2820,2,2,171.0,25.6,6.88,0.0,0.0,0.78,102.0
2821,2,2,228.0,32.1,10.1,0.0,0.0,0.0,95.0
2822,2,2,184.0,25.3,8.42,0.0,0.0,0.78,96.0
2823,2,2,130.0,19.3,5.28,0.0,0.0,0.0,91.0
2824,2,2,199.0,33.7,6.1,0.0,0.0,0.78,97.0
2825,2,2,170.0,25.8,6.62,0.0,0.0,0.78,97.0
2826,2,2,112.0,19.8,3.0,0.0,0.0,0.78,92.0
2827,2,2,202.0,25.1,10.4,0.0,0.0,0.0,83.0
2828,2,2,152.0,19.1,7.81,0.0,0.0,0.0,76.0
2829,2,2,204.0,34.0,6.51,0.0,0.0,0.78,81.0
2830,2,2,168.0,26.3,6.22,0.0,0.0,0.78,85.0
2831,2,2,110.0,20.2,2.59,0.0,0.0,0.78,80.0
2832,2,1,136.0,11.5,9.63,0.0,0.0,0.78,156.0
2833,2,1,213.0,14.5,16.8,0.0,0.0,0.78,176.0
2834,2,1,118.0,10.3,8.21,0.0,0.0,0.78,127.0
2835,2,2,186.0,29.1,6.75,0.13,0.0,0.78,58.0
2836,2,2,110.0,17.2,3.98,0.08,0.0,0.78,77.0
2837,2,2,163.0,26.3,5.66,0.0,0.0,0.78,110.0
2838,2,2,99.0,15.8,3.12,0.85,0.0,0.78,178.0
2839,2,2,185.0,28.4,6.26,3.77,0.0,0.0,78.0
2840,2,2,193.0,27.4,6.51,4.47,0.0,0.0,85.0
2841,2,2,140.0,19.9,4.85,2.91,0.0,0.0,77.0
2842,2,1,104.0,18.7,2.64,0.0,0.0,0.78,56.0
2843,2,1,90.0,16.3,2.3,0.0,0.0,0.78,108.0
2844,2,1,182.0,15.0,13.1,0.0,0.0,0.78,67.0
2845,2,1,129.0,24.1,2.89,0.0,0.0,0.78,58.0
2846,2,1,98.0,18.3,2.2,0.0,0.0,0.78,97.0
2847,2,1,125.0,22.7,3.11,0.0,0.0,0.0,59.0
2848,2,1,101.0,17.2,3.07,0.0,0.0,0.0,67.0
2849,2,2,202.0,25.8,10.1,0.0,0.0,0.78,64.0
2850,2,2,131.0,17.2,5.48,1.91,0.0,0.78,82.0
2851,4,2,36.6,1.4,0.2,7.31,3.1,2.41,26.0
2852,4,2,36.4,1.42,0.25,7.13,3.8,2.27,224.0
2853,4,2,65.2,2.86,0.15,13.1,4.4,3.12,271.0
2854,4,2,65.0,2.86,0.15,13.1,4.4,3.12,35.0
2855,4,1,72.0,3.33,0.52,13.5,4.0,2.27,47.0
2856,2,3,290.0,23.0,18.0,9.0,6.1,0.8,490.0
2857,2,2,197.0,21.0,9.0,8.0,4.6,1.2,550.0
2858,2,2,176.7,15.7,6.3,14.3,4.9,1.07,569.0
2859,3,2,370.0,75.2,1.85,13.8,0.6,0.0,29.0
2860,2,2,87.9,10.1,4.6,1.53,0.9,0.5,26.0
2861,2,2,114.5,13.2,5.9,2.16,1.2,1.1,28.0
2862,2,2,92.2,10.2,4.9,1.82,1.0,0.4,7.0
2863,2,2,97.6,10.1,5.2,2.6,1.3,0.4,4.0
2864,2,2,118.0,12.4,6.3,2.8,2.0,0.6,6.0
2865,2,2,125.0,21.0,3.0,3.5,3.7,0.78,130.0
2866,2,2,282.1,16.3,24.1,0.0,3.7,0.78,130.0
2867,2,2,251.0,57.0,2.6,0.0,3.7,0.78,130.0
2868,2,2,199.0,19.2,13.6,0.0,3.7,0.78,130.0
2869,4,1,118.9,4.8,0.63,23.5,7.8,2.27,17.0
2870,7,2,213.0,12.6,10.6,16.8,1.3,2.65,395.0
2871,2,2,301.0,3.73,14.1,39.7,4.0,0.4,219.0
2872,2,2,131.8,3.49,2.6,23.6,3.3,0.78,98.0
2873,5,2,214.5,13.8,8.1,21.6,1.3,0.0,401.0
2874,5,2,179.0,14.7,5.0,18.9,1.1,0.0,427.0
2875,2,2,291.0,19.6,23.3,0.0,0.0,0.0,130.0
2876,2,2,271.3,19.0,21.7,0.0,0.0,0.0,130.0
2877,2,2,117.0,18.4,3.9,2.0,3.7,0.78,130.0
2878,2,2,327.0,69.9,5.34,0.0,0.0,0.0,220.0
2879,2,2,111.0,26.5,0.5,0.0,0.0,0.0,78.0
2880,3,3,216.0,15.6,4.25,64.5,42.8,0.41,2.0
2881,3,2,363.0,11.5,1.45,73.8,2.4,1.12,2.0
2882,3,2,354.2,11.5,1.45,73.8,2.4,1.12,2.0
2883,3,2,363.0,11.5,1.45,73.8,2.4,1.12,2.0
2884,3,2,353.6,13.1,1.38,72.2,2.4,1.1,2.0
2885,3,2,362.0,13.1,1.38,72.2,2.4,1.1,2.0
2886,3,2,353.5,15.3,1.41,69.9,2.4,0.92,2.0
2887,3,2,362.0,15.3,1.41,69.9,2.4,0.92,2.0
2888,3,2,364.0,10.3,0.98,76.3,2.7,0.27,2.0
2889,3,2,364.0,10.3,0.98,76.3,2.7,3.52,2.0
2890,3,2,364.0,10.3,0.98,76.3,2.7,0.27,2.0
2891,3,2,355.2,10.3,0.98,76.3,2.7,0.27,2.0
2892,3,2,352.9,12.0,1.66,72.5,2.4,0.31,2.0
2893,3,3,363.3,13.2,2.5,72.0,10.7,0.41,2.0
2894,3,2,332.0,9.61,1.95,74.5,13.1,1.02,3.0
2895,3,2,361.0,12.0,1.66,72.5,2.4,0.31,2.0
2896,3,3,360.0,23.2,9.72,51.8,13.2,3.52,12.0
2897,3,2,339.0,13.7,2.47,71.1,5.9,3.52,2.0
2898,3,3,329.0,15.4,1.92,68.0,12.2,0.41,2.0
2899,3,3,327.0,12.6,1.54,71.2,12.2,0.41,2.0
2900,3,3,342.0,11.3,1.71,75.9,12.2,0.41,2.0
2901,3,2,132.0,5.71,0.83,27.6,4.3,3.07,8.0
2902,3,3,359.6,14.5,2.13,70.6,11.1,7.84,5.0
2903,3,3,331.0,10.4,1.56,74.2,12.5,0.41,2.0
2904,3,3,340.0,10.7,1.99,75.4,12.7,0.41,2.0
2905,3,3,359.0,12.8,1.7,75.7,4.26,3.52,1.01
2906,3,3,357.0,14.7,1.08,74.9,6.2,2.5,7.0
2907,4,2,148.0,11.6,0.9,28.1,4.275,2.27,35.0
2908,2,2,147.0,10.6,5.84,14.9,3.7,0.78,249.0
2909,2,2,147.0,10.6,5.84,14.9,3.7,0.78,13.0
2910,2,3,409.0,29.6,16.3,41.7,25.9,0.78,38.0
2911,2,2,361.2,7.9,1.07,80.0,19.2,0.43,25.0
2912,4,1,115.2,1.49,0.14,27.0,3.9,0.49,244.0
2913,4,1,116.0,1.49,0.14,27.5,3.9,0.49,8.0
2914,4,1,119.2,1.53,0.17,27.9,4.1,0.5,9.0
2915,4,1,39.0,0.72,0.09,8.82,4.9,1.8,4.0
2916,2,2,118.0,8.29,0.45,21.1,3.8,0.78,241.0
2917,2,2,118.0,8.29,0.45,21.1,3.8,0.78,5.0
2918,2,3,347.0,24.3,1.31,61.9,11.0,0.78,17.0
2919,4,2,185.3,23.9,0.9,20.4,6.5,1.6,3380.0
2920,7,2,61.0,10.3,0.37,3.64,0.2,3.27,36.0
2921,7,2,59.0,10.2,0.39,3.6,0.0,3.24,36.0
2922,2,2,426.0,10.1,9.7,74.2,2.5,12.5,227.0
2923,5,2,209.0,14.8,12.1,10.2,0.99,8.18,288.0
2924,5,2,194.0,18.8,9.41,8.24,0.0,0.0,400.0
2925,3,2,357.0,14.3,1.79,73.2,2.0,1.79,0.0
2926,8,2,390.0,13.0,6.49,68.8,5.2,36.4,364.0
2927,3,2,278.0,9.26,7.41,42.6,3.7,5.56,333.0
2928,1,2,24.0,0.0,0.0,5.95,3.6,3.57,0.0
2929,3,2,400.0,13.3,10.0,66.7,6.7,0.0,1000.0
2930,8,2,375.0,16.7,25.0,50.0,12.5,8.3,396.0
2931,8,2,496.0,7.09,24.8,63.8,7.1,7.1,496.0
2932,8,2,500.0,13.3,26.7,50.0,6.7,33.3,200.0
2933,4,3,470.0,20.0,0.0,59.0,8.0,0.0,10.0
2934,4,3,375.0,10.7,1.79,73.2,3.6,1.8,18.0
2935,5,2,147.0,22.6,4.58,3.71,0.49,0.0,480.0
2936,2,1,385.0,46.2,11.5,26.9,19.2,0.0,654.0
2937,3,3,357.0,14.3,1.79,71.4,3.6,0.0,36.0
2938,4,2,36.0,3.57,0.0,3.57,3.6,0.0,339.0
2939,2,1,454.0,21.4,32.1,28.6,14.3,3.57,1140.0
2940,5,2,161.0,25.8,5.38,0.0,0.0,0.0,65.0
2941,5,2,188.0,17.9,12.5,0.0,0.0,0.0,188.0
2942,5,2,160.0,16.1,10.1,91.1,0.0,0.89,175.0
2943,5,2,183.0,18.3,11.8,0.0,0.0,0.0,172.0
2944,5,2,186.0,18.6,11.4,0.0,0.0,0.0,179.0
2945,5,2,183.0,18.3,11.8,0.0,0.0,0.0,172.0
2946,5,2,125.0,19.6,4.02,0.89,0.0,0.89,250.0
2947,5,2,125.0,19.6,4.17,0.6,0.0,0.6,250.0
2948,5,2,170.0,15.2,11.6,0.89,0.0,0.89,179.0
2949,5,2,170.0,15.2,11.6,0.89,0.0,0.89,179.0
2950,2,1,370.0,14.8,5.56,66.7,11.1,14.8,2700.0
2951,2,1,343.0,17.1,2.86,68.6,17.1,8.57,1770.0
2952,8,2,500.0,13.3,30.0,50.0,6.7,3.33,800.0
2953,5,2,185.0,20.5,10.7,0.0,0.0,0.0,43.0
2954,3,1,86.0,3.12,1.95,13.3,3.9,7.81,266.0
2955,5,2,161.0,18.8,9.82,0.0,0.0,0.0,85.0
2956,5,2,179.0,17.9,11.6,0.0,0.0,0.0,196.0
2957,5,2,188.0,18.8,11.6,0.0,0.0,0.0,54.0
2958,5,2,116.0,17.9,4.46,0.89,0.0,0.89,250.0
2959,5,2,161.0,13.2,6.58,9.21,0.0,0.0,436.0
2960,2,2,355.0,16.1,3.23,67.7,19.4,3.2,1740.0
2960,2,2,371.0,20.0,2.86,65.7,22.9,5.71,1540.0
2961,3,2,168.0,12.6,10.5,6.32,0.0,0.0,253.0
2962,8,2,500.0,7.14,21.4,67.9,3.6,3.6,357.0
2963,5,3,184.0,10.6,8.24,23.9,5.5,1.18,424.0
2964,7,3,234.0,12.6,9.03,25.7,3.6,0.1,364.0
2965,2,2,209.0,15.4,15.4,3.3,1.1,0.0,363.0
2966,8,2,525.0,20.0,40.0,32.5,5.0,0.0,375.0
2967,8,3,500.0,18.4,29.0,39.5,5.3,10.5,0.0
2968,2,3,357.0,10.7,1.79,71.4,3.6,3.57,27.0
2969,2,2,333.0,3.33,0.0,83.3,10.0,0.0,50.0
2970,2,2,333.0,10.0,0.0,73.3,3.3,0.0,0.0
2971,4,2,500.0,25.0,25.0,39.3,14.3,3.57,1000.0
2972,2,3,353.0,11.8,2.94,73.5,8.8,0.0,0.0
2973,2,3,372.0,12.4,5.31,68.1,4.4,0.88,469.0
2974,2,2,139.0,11.3,8.7,4.35,1.7,0.0,472.0
2975,8,2,429.0,14.3,7.14,78.6,7.1,3.57,607.0
2976,2,2,357.0,14.3,0.0,57.1,14.3,50.0,36.0
2977,8,2,475.0,15.0,25.0,52.5,10.0,15.0,300.0
2977,8,2,441.0,32.2,17.0,39.0,6.8,30.5,85.0
2977,8,2,450.0,12.5,22.5,55.0,10.0,17.5,300.0
2977,2,2,136.0,3.64,6.36,13.6,4.5,0.0,327.0
2978,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
2979,2,2,80.0,15.2,0.89,2.68,0.0,0.0,232.0
2980,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
2981,2,2,107.0,21.4,1.79,0.0,0.0,0.0,36.0
2982,2,2,97.0,20.4,1.33,0.0,0.0,0.0,62.0
2983,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
2984,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
2985,7,2,71.0,12.4,0.0,5.31,0.0,4.42,381.0
2986,7,2,71.0,11.5,0.0,5.31,0.0,4.42,381.0
2986,7,2,62.0,10.6,0.0,5.31,0.0,0.0,354.0
2987,7,2,71.0,10.6,0.0,5.31,0.2,1.8,381.0
2988,7,2,53.0,10.6,0.0,2.94,0.0,0.0,38.0
2989,7,2,71.0,11.5,0.0,5.31,0.0,4.42,381.0
2990,7,2,71.0,10.6,0.0,5.31,0.0,1.8,381.0
2991,1,2,11800.0,0.0,0.0,2940.0,588.0,0.0,0.0
2992,1,2,400.0,0.0,0.0,100.0,10.0,0.0,0.0
2993,2,2,333.0,16.7,27.8,55.6,16.7,0.0,167.0
2994,3,2,351.0,12.3,1.75,70.2,2.8,2.98,0.0
2995,1,1,286.0,0.0,0.0,77.1,8.6,0.0,71.0
2996,1,2,286.0,2.86,0.0,77.1,8.6,0.0,43.0
2997,1,1,286.0,2.86,0.0,74.3,8.6,0.0,57.0
2998,1,2,286.0,2.86,0.0,62.9,11.4,0.0,86.0
2999,1,2,286.0,2.86,0.0,74.3,11.4,0.0,71.0
3000,1,2,286.0,2.86,0.0,77.1,8.6,0.0,43.0
3001,2,2,140.0,12.0,10.0,0.0,3.7,0.78,140.0
3001,2,2,143.0,12.7,9.52,0.0,3.7,0.78,143.0
3002,3,2,204.0,15.0,7.96,17.7,1.8,0.0,319.0
3003,9,2,196.0,15.2,7.14,16.1,0.9,0.0,348.0
3004,7,2,71.0,10.6,0.88,5.31,0.0,0.0,354.0
3004,7,2,85.0,10.6,1.06,8.45,0.0,4.2,232.0
3004,7,2,80.0,11.5,0.88,5.31,0.0,0.0,407.0
3004,7,2,80.0,14.2,1.33,3.54,0.0,0.0,301.0
3004,7,2,82.0,10.9,1.36,4.55,0.0,0.0,373.0
3004,7,2,71.0,10.6,0.88,4.42,0.0,3.54,354.0
3004,7,2,73.0,10.9,1.36,3.64,0.0,2.73,409.0
3005,7,2,80.0,11.5,0.88,4.42,0.0,4.42,442.0
3006,7,2,80.0,11.5,0.88,5.31,0.0,0.0,407.0
3007,7,2,80.0,10.6,1.33,5.31,0.0,3.54,416.0
3007,7,2,80.0,11.5,0.88,6.19,0.0,0.0,416.0
3007,7,2,80.0,14.2,1.33,3.54,0.0,0.0,301.0
3007,7,2,80.0,11.5,0.88,4.42,0.9,3.54,425.0
3007,7,2,80.0,10.6,1.33,5.31,0.0,3.54,389.0
3007,7,2,80.0,10.6,1.33,6.19,0.0,0.0,407.0
3007,7,2,71.0,10.6,0.88,5.31,0.0,3.54,354.0
3007,7,2,80.0,11.5,0.88,5.31,0.0,4.42,407.0
3007,7,2,71.0,10.6,0.88,4.42,0.0,3.54,354.0
3007,7,2,80.0,10.6,1.33,6.19,0.0,4.42,407.0
3007,7,2,80.0,10.7,1.34,6.25,0.0,3.57,375.0
3007,7,2,71.0,10.6,0.88,4.42,0.0,0.0,354.0
3007,7,2,80.0,10.6,0.88,5.31,0.0,4.42,434.0
3007,7,2,80.0,10.6,1.33,5.31,0.0,0.0,416.0
3007,7,2,71.0,11.5,1.33,4.42,0.0,2.65,398.0
3007,7,2,78.0,12.2,1.3,5.22,0.0,3.48,417.0
3007,7,2,71.0,10.6,0.88,5.31,0.2,3.54,354.0
3007,7,2,80.0,12.4,1.33,4.42,0.0,3.54,425.0
3007,7,2,71.0,11.5,0.88,5.31,0.0,4.42,363.0
3007,7,2,80.0,11.5,0.88,5.31,0.2,4.42,407.0
3008,7,2,80.0,11.5,1.33,5.31,0.2,4.42,345.0
3009,7,2,77.0,13.4,1.06,4.23,0.0,3.52,324.0
3010,7,2,80.0,10.6,0.88,7.08,0.0,1.8,230.0
3011,7,2,80.0,14.2,1.33,3.54,0.0,0.0,40.0
3012,7,2,80.0,14.2,1.33,3.54,0.0,0.0,319.0
3013,7,2,80.0,10.6,1.33,5.31,0.0,3.54,416.0
3013,7,2,78.0,12.2,1.3,5.22,0.0,3.48,417.0
3014,7,2,80.0,11.5,1.33,5.98,0.2,4.42,345.0
3015,7,2,73.0,12.0,1.33,4.67,0.2,4.0,347.0
3015,7,2,80.0,11.5,0.88,5.31,0.0,4.42,407.0
3016,7,2,80.0,11.5,1.33,4.42,0.2,4.42,345.0
3017,7,2,80.0,10.6,0.88,7.08,0.0,1.8,230.0
3018,7,2,80.0,14.2,1.33,3.54,0.2,0.0,40.0
3019,7,2,75.0,11.2,1.25,3.75,0.0,3.12,394.0
3019,7,2,71.0,10.6,0.88,4.42,0.0,3.54,354.0
3019,7,2,80.0,11.5,0.88,5.31,0.0,4.42,407.0
3019,7,2,80.0,10.6,1.33,5.31,0.0,3.54,416.0
3019,7,2,80.0,12.4,0.88,5.31,0.0,4.42,53.0
3019,7,2,80.0,10.6,1.33,5.98,0.0,3.54,416.0
3020,7,2,80.0,14.2,1.33,3.54,0.0,2.65,319.0
3021,2,2,80.0,15.2,0.89,2.68,0.0,0.0,232.0
3022,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
3023,2,2,80.0,18.8,0.89,0.0,0.0,0.0,259.0
3024,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
3025,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
3026,2,2,118.0,17.6,4.71,0.0,0.0,0.0,76.0
3027,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
3028,2,2,88.0,19.5,0.88,0.0,0.0,0.0,62.0
3029,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
3030,2,2,89.0,18.8,0.89,0.0,0.0,0.0,89.0
3031,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
3032,2,2,88.0,19.5,0.88,0.0,0.0,0.0,62.0
3033,2,2,350.0,6.25,1.88,78.8,12.5,0.0,44.0
3034,2,2,439.0,8.0,16.0,21.2,4.0,4.0,130.0
3035,1,2,300.0,3.0,0.0,79.0,4.0,0.0,20.0
3036,8,1,540.0,5.14,30.8,56.6,5.1,2.57,386.0
3037,7,2,71.0,10.6,1.33,4.42,0.2,3.54,354.0
3038,8,2,456.0,11.4,13.7,72.9,6.8,16.0,296.0
3039,8,1,546.0,5.65,33.9,56.5,3.8,7.53,358.0
3040,2,2,88.0,18.6,0.88,0.0,0.0,0.0,58.0
3021,2,2,97.0,15.0,1.77,2.65,0.0,0.0,44.0
3041,3,3,250.0,10.7,5.36,46.4,3.6,7.14,500.0
3042,1,2,348.0,4.35,4.35,69.6,4.3,0.0,0.0
3043,7,2,88.0,17.5,0.44,1.75,0.0,1.75,13.0
3044,2,2,80.0,17.7,0.88,0.0,0.0,0.0,62.0
3045,2,2,89.0,19.6,0.89,0.0,0.0,0.0,54.0
3046,2,2,89.0,18.8,0.89,0.0,0.0,0.0,89.0
3047,2,2,97.0,20.4,1.33,0.27,0.0,0.0,62.0
3048,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
3049,2,2,89.0,18.8,0.89,0.0,0.0,0.0,89.0
